image_path,subject_id,behavior,condition,lighting,timestamp,face_detected,ear,mar,jaw_ratio,yaw,pitch,roll,brightness
S01/glasses/yawning/S01_yawning_glasses_000057.jpg,S01,yawning,glasses,glasses,,1,0.23019,0.52696,0.54431,-26.842,179.732,-175.432,141.17
S01/glasses/yawning/S01_yawning_glasses_000058.jpg,S01,yawning,glasses,glasses,,1,0.2484,0.52549,0.55899,-25.7,-178.425,-175.085,141.16
S01/glasses/yawning/S01_yawning_glasses_000059.jpg,S01,yawning,glasses,glasses,,1,0.2446,0.69343,0.58967,-24.08,178.284,-174.45,141.1
S01/glasses/yawning/S01_yawning_glasses_000060.jpg,S01,yawning,glasses,glasses,,1,0.25965,0.72524,0.58557,-28.217,179.638,-174.82,141.08
S01/glasses/yawning/S01_yawning_glasses_000061.jpg,S01,yawning,glasses,glasses,,1,0.24148,0.7524,0.59518,-28.067,-178.994,-174.721,141.05
S01/glasses/yawning/S01_yawning_glasses_000062.jpg,S01,yawning,glasses,glasses,,1,0.25825,0.76441,0.60774,-25.899,-176.019,-174.77,141.05
S01/glasses/yawning/S01_yawning_glasses_000063.jpg,S01,yawning,glasses,glasses,,1,0.25211,0.76579,0.61331,-25.931,-177.067,-175.211,141.06
S01/glasses/yawning/S01_yawning_glasses_000064.jpg,S01,yawning,glasses,glasses,,1,0.24412,0.82206,0.62033,-26.827,-178.533,-175.036,141.11
S01/glasses/yawning/S01_yawning_glasses_000065.jpg,S01,yawning,glasses,glasses,,1,0.25245,0.80886,0.61541,-25.715,-174.235,-176.794,141.16
S01/glasses/yawning/S01_yawning_glasses_000066.jpg,S01,yawning,glasses,glasses,,1,0.2487,0.81855,0.61877,-27.216,-176.841,-176.049,141.24
S01/glasses/yawning/S01_yawning_glasses_000067.jpg,S01,yawning,glasses,glasses,,1,0.25877,0.82928,0.61889,-30.714,-178.88,-175.154,141.26
S01/glasses/yawning/S01_yawning_glasses_000068.jpg,S01,yawning,glasses,glasses,,1,0.22177,0.8278,0.63448,-28.889,-178.944,-175.06,141.4
S01/glasses/yawning/S01_yawning_glasses_000069.jpg,S01,yawning,glasses,glasses,,1,0.23689,0.82062,0.62915,-24.746,-174.367,-176.322,141.34
S01/glasses/yawning/S01_yawning_glasses_000070.jpg,S01,yawning,glasses,glasses,,1,0.24207,0.86847,0.6341,-25.63,-174.04,-176.99,141.29
S01/glasses/yawning/S01_yawning_glasses_000071.jpg,S01,yawning,glasses,glasses,,1,0.21954,0.86011,0.63819,-27.218,-176.989,-175.94,141.4
S01/glasses/yawning/S01_yawning_glasses_000072.jpg,S01,yawning,glasses,glasses,,1,0.2258,0.96137,0.64595,-21.369,-175.948,-176.717,141.49
S01/glasses/yawning/S01_yawning_glasses_000073.jpg,S01,yawning,glasses,glasses,,1,0.20587,0.94269,0.63959,-19.545,-176.078,-176.874,141.68
S01/glasses/yawning/S01_yawning_glasses_000074.jpg,S01,yawning,glasses,glasses,,1,0.19031,0.91865,0.64882,-22.794,-177.885,-177.15,141.87
S01/glasses/yawning/S01_yawning_glasses_000075.jpg,S01,yawning,glasses,glasses,,1,0.16958,1.05961,0.62638,-20.205,-175.304,-177.071,141.82
S01/glasses/yawning/S01_yawning_glasses_000076.jpg,S01,yawning,glasses,glasses,,1,0.14847,0.86877,0.60276,-2.968,161.897,3.638,141.78
S01/glasses/yawning/S01_yawning_glasses_000077.jpg,S01,yawning,glasses,glasses,,1,0.15926,0.87279,0.65188,-4.948,158.159,4.988,142.02
S01/glasses/yawning/S01_yawning_glasses_000078.jpg,S01,yawning,glasses,glasses,,1,0.21201,0.64165,0.55419,-31.104,-178.518,-175.853,142.17
S01/glasses/yawning/S01_yawning_glasses_000079.jpg,S01,yawning,glasses,glasses,,1,0.21503,0.6483,0.61135,-30.381,-176.815,-177.956,142.09
S01/glasses/yawning/S01_yawning_glasses_000080.jpg,S01,yawning,glasses,glasses,,1,0.20172,0.75214,0.59398,-2.856,165.365,2.971,142.08
S01/glasses/yawning/S01_yawning_glasses_000081.jpg,S01,yawning,glasses,glasses,,1,0.17764,0.76208,0.61223,-9.014,163.881,4.41,142.08
S01/glasses/yawning/S01_yawning_glasses_000082.jpg,S01,yawning,glasses,glasses,,1,0.20465,0.70947,0.57718,-4.074,169.873,4.459,142.18
S01/glasses/yawning/S01_yawning_glasses_000083.jpg,S01,yawning,glasses,glasses,,1,0.17844,0.66496,0.55627,-6.669,170.709,2.849,142.1
S01/glasses/yawning/S01_yawning_glasses_000084.jpg,S01,yawning,glasses,glasses,,1,0.16461,0.71701,0.5834,-6.978,167.789,2.876,142.06
S01/glasses/yawning/S01_yawning_glasses_000085.jpg,S01,yawning,glasses,glasses,,1,0.19076,0.77565,0.60465,-2.479,164.507,2.56,142.06
S01/glasses/yawning/S01_yawning_glasses_000086.jpg,S01,yawning,glasses,glasses,,1,0.21281,0.53387,0.52789,-27.167,-163.028,-179.211,142.06
S01/glasses/yawning/S01_yawning_glasses_000087.jpg,S01,yawning,glasses,glasses,,1,0.1692,0.60637,0.54494,13.854,168.583,2.06,142.09
S01/glasses/yawning/S01_yawning_glasses_000088.jpg,S01,yawning,glasses,glasses,,1,0.16298,0.63339,0.53966,24.886,168.154,-0.857,142.11
S01/glasses/yawning/S01_yawning_glasses_000089.jpg,S01,yawning,glasses,glasses,,1,0.18995,0.90973,0.61255,-4.317,163.411,2.321,142.11
S01/glasses/yawning/S01_yawning_glasses_000090.jpg,S01,yawning,glasses,glasses,,1,0.21358,0.71025,0.5656,-29.629,175.985,4.266,142.05
S01/glasses/yawning/S01_yawning_glasses_000091.jpg,S01,yawning,glasses,glasses,,1,0.17361,0.68097,0.54012,-11.894,174.682,3.345,142.04
S01/glasses/yawning/S01_yawning_glasses_000092.jpg,S01,yawning,glasses,glasses,,1,0.18132,0.69245,0.5451,-8.439,175.841,2.674,142.05
S01/glasses/yawning/S01_yawning_glasses_000093.jpg,S01,yawning,glasses,glasses,,1,0.21281,0.45788,0.5095,9.575,174.651,0.795,142.06
S01/glasses/yawning/S01_yawning_glasses_000094.jpg,S01,yawning,glasses,glasses,,1,0.18158,0.82381,0.57217,7.657,168.546,0.586,142.04
S01/glasses/yawning/S01_yawning_glasses_000095.jpg,S01,yawning,glasses,glasses,,1,0.17203,0.77747,0.56899,-0.087,169.815,-0.96,142.03
S01/glasses/yawning/S01_yawning_glasses_000096.jpg,S01,yawning,glasses,glasses,,1,0.19287,0.55109,0.53387,-20.892,178.127,2.457,142.05
S01/glasses/yawning/S01_yawning_glasses_000097.jpg,S01,yawning,glasses,glasses,,1,0.17864,0.44009,0.51407,6.641,170.687,-1.376,142.08
S01/glasses/yawning/S01_yawning_glasses_000098.jpg,S01,yawning,glasses,glasses,,1,0.16604,0.69706,0.5436,9.691,170.907,-0.387,142.06
S01/glasses/yawning/S01_yawning_glasses_000099.jpg,S01,yawning,glasses,glasses,,1,0.20594,0.95454,0.60345,-0.601,166.323,-0.242,141.96
S01/glasses/yawning/S01_yawning_glasses_000100.jpg,S01,yawning,glasses,glasses,,1,0.16072,0.45916,0.52722,-11.37,175.264,3.193,142.0
S01/glasses/yawning/S01_yawning_glasses_000101.jpg,S01,yawning,glasses,glasses,,1,0.18567,0.77803,0.57098,-13.47,170.799,1.891,141.95
S01/glasses/yawning/S01_yawning_glasses_000102.jpg,S01,yawning,glasses,glasses,,1,0.18632,0.89436,0.57802,-0.643,169.242,-0.268,142.15
S01/glasses/yawning/S01_yawning_glasses_000103.jpg,S01,yawning,glasses,glasses,,1,0.16311,0.8369,0.58179,-10.183,168.877,2.449,142.5
S01/glasses/yawning/S01_yawning_glasses_000104.jpg,S01,yawning,glasses,glasses,,1,0.17424,0.52022,0.54583,-14.004,169.496,5.307,142.83
S01/glasses/yawning/S01_yawning_glasses_000105.jpg,S01,yawning,glasses,glasses,,1,0.16376,0.61054,0.5416,-18.033,173.887,5.399,142.83
S01/glasses/yawning/S01_yawning_glasses_000106.jpg,S01,yawning,glasses,glasses,,1,0.17639,0.84001,0.5991,-4.175,165.837,2.069,142.88
S01/glasses/yawning/S01_yawning_glasses_000107.jpg,S01,yawning,glasses,glasses,,1,0.20086,0.8519,0.57272,-17.394,168.874,4.915,142.38
S01/glasses/yawning/S01_yawning_glasses_000108.jpg,S01,yawning,glasses,glasses,,1,0.15619,0.8629,0.60925,-27.676,-174.41,-179.893,142.5
S01/glasses/yawning/S01_yawning_glasses_000109.jpg,S01,yawning,glasses,glasses,,1,0.1786,0.98561,0.65144,-27.401,-177.677,-178.534,142.37
S01/glasses/yawning/S01_yawning_glasses_000110.jpg,S01,yawning,glasses,glasses,,1,0.15944,0.9023,0.65766,-26.14,-173.667,-179.96,142.13
S01/glasses/yawning/S01_yawning_glasses_000111.jpg,S01,yawning,glasses,glasses,,1,0.12942,0.86291,0.65097,-26.453,-175.088,-179.733,141.94
S01/glasses/yawning/S01_yawning_glasses_000112.jpg,S01,yawning,glasses,glasses,,1,0.08226,0.93625,0.61756,-8.033,160.189,3.237,141.8
S01/glasses/yawning/S01_yawning_glasses_000113.jpg,S01,yawning,glasses,glasses,,1,0.19186,0.94176,0.61597,-30.598,-178.872,-175.256,141.78
S01/glasses/yawning/S01_yawning_glasses_000114.jpg,S01,yawning,glasses,glasses,,1,0.16732,1.01203,0.61587,-26.455,-178.414,-176.873,141.63
S01/glasses/yawning/S01_yawning_glasses_000115.jpg,S01,yawning,glasses,glasses,,1,0.20531,1.035,0.6462,-24.008,-175.288,-177.588,141.52
S01/glasses/yawning/S01_yawning_glasses_000116.jpg,S01,yawning,glasses,glasses,,1,0.1936,0.90118,0.63818,-27.758,-179.142,-177.629,141.38
S01/glasses/yawning/S01_yawning_glasses_000117.jpg,S01,yawning,glasses,glasses,,1,0.16183,1.03047,0.63364,-28.705,-177.04,-176.501,141.32
S01/glasses/yawning/S01_yawning_glasses_000118.jpg,S01,yawning,glasses,glasses,,1,0.1888,0.96841,0.63347,-30.626,-177.244,-176.924,141.29
S01/glasses/yawning/S01_yawning_glasses_000119.jpg,S01,yawning,glasses,glasses,,1,0.15361,0.83446,0.62365,-26.75,-173.098,179.902,141.34
S01/glasses/yawning/S01_yawning_glasses_000120.jpg,S01,yawning,glasses,glasses,,1,0.0976,0.78243,0.63073,-22.42,-173.632,-178.106,141.38
S01/glasses/yawning/S01_yawning_glasses_000121.jpg,S01,yawning,glasses,glasses,,1,0.12973,0.73099,0.62815,-25.685,-169.524,-177.525,141.38
S01/glasses/yawning/S01_yawning_glasses_000122.jpg,S01,yawning,glasses,glasses,,1,0.1447,0.65127,0.61918,-21.919,-173.301,-177.098,141.31
S01/glasses/yawning/S01_yawning_glasses_000123.jpg,S01,yawning,glasses,glasses,,1,0.13895,0.62586,0.62106,-20.211,176.744,-174.746,141.27
S01/glasses/yawning/S01_yawning_glasses_000124.jpg,S01,yawning,glasses,glasses,,1,0.195,0.55557,0.56726,-26.409,179.068,-175.181,141.16
S01/glasses/yawning/S01_yawning_glasses_000125.jpg,S01,yawning,glasses,glasses,,1,0.23937,0.53404,0.5432,-25.439,179.575,-174.954,141.07
S01/glasses/yawning/S01_yawning_glasses_000126.jpg,S01,yawning,glasses,glasses,,1,0.26187,0.53608,0.56023,-24.493,-179.392,-175.145,141.0
S01/glasses/yawning/S01_yawning_glasses_000127.jpg,S01,yawning,glasses,glasses,,1,0.2592,0.52163,0.54233,-23.889,-178.512,-174.447,140.95
S01/glasses/yawning/S01_yawning_glasses_000128.jpg,S01,yawning,glasses,glasses,,1,0.25366,0.45297,0.51092,-24.831,-177.648,-173.799,140.93
S01/glasses/yawning/S01_yawning_glasses_000129.jpg,S01,yawning,glasses,glasses,,1,0.24648,0.45268,0.50461,-26.629,-178.446,-174.147,140.91
S01/glasses/yawning/S01_yawning_glasses_000130.jpg,S01,yawning,glasses,glasses,,1,0.25753,0.44942,0.49406,-21.954,-177.637,-174.736,140.92
S01/glasses/yawning/S01_yawning_glasses_000131.jpg,S01,yawning,glasses,glasses,,1,0.28037,0.45291,0.50769,-25.326,-177.203,-174.395,140.87
S01/glasses/yawning/S01_yawning_glasses_000132.jpg,S01,yawning,glasses,glasses,,1,0.2842,0.45201,0.50114,-25.071,-177.12,-174.801,140.96
S01/glasses/yawning/S01_yawning_glasses_000133.jpg,S01,yawning,glasses,glasses,,1,0.27212,0.4511,0.50995,-24.561,-176.272,-175.22,140.94
S01/glasses/yawning/S01_yawning_glasses_000134.jpg,S01,yawning,glasses,glasses,,1,0.2768,0.45193,0.51861,-25.149,-179.082,-175.057,140.98
S01/glasses/yawning/S01_yawning_glasses_000135.jpg,S01,yawning,glasses,glasses,,1,0.12399,0.51247,0.53748,-21.207,-178.452,-175.639,140.98
S01/glasses/yawning/S01_yawning_glasses_000136.jpg,S01,yawning,glasses,glasses,,1,0.20348,0.51172,0.52793,-23.037,-179.775,-176.357,140.98
S01/glasses/yawning/S01_yawning_glasses_000137.jpg,S01,yawning,glasses,glasses,,1,0.23704,0.55397,0.53571,-24.4,-178.582,-176.088,140.97
S01/glasses/yawning/S01_yawning_glasses_000138.jpg,S01,yawning,glasses,glasses,,1,0.26192,0.58652,0.54102,-26.118,-177.769,-176.432,141.02
S01/glasses/yawning/S01_yawning_glasses_000139.jpg,S01,yawning,glasses,glasses,,1,0.26888,0.69872,0.56085,-26.73,-177.147,-176.363,141.13
S01/glasses/yawning/S01_yawning_glasses_000140.jpg,S01,yawning,glasses,glasses,,1,0.27093,0.73754,0.58318,-26.34,-176.231,-177.547,140.97
S01/glasses/yawning/S01_yawning_glasses_000141.jpg,S01,yawning,glasses,glasses,,1,0.26781,0.76374,0.57852,-29.439,-177.907,-177.205,141.11
S01/glasses/yawning/S01_yawning_glasses_000142.jpg,S01,yawning,glasses,glasses,,1,0.28144,0.77771,0.59319,-26.775,-170.879,-177.754,141.04
S01/glasses/yawning/S01_yawning_glasses_000143.jpg,S01,yawning,glasses,glasses,,1,0.26813,0.78224,0.61017,-25.485,-173.928,-176.375,141.06
S01/glasses/yawning/S01_yawning_glasses_000144.jpg,S01,yawning,glasses,glasses,,1,0.28206,0.81823,0.60608,-25.548,-170.512,-179.304,141.06
S01/glasses/yawning/S01_yawning_glasses_000145.jpg,S01,yawning,glasses,glasses,,1,0.28001,0.79904,0.61269,-26.783,-172.327,-178.369,141.02
S01/glasses/yawning/S01_yawning_glasses_000146.jpg,S01,yawning,glasses,glasses,,1,0.27937,0.7819,0.60307,-25.644,-172.1,-178.806,140.96
S01/glasses/yawning/S01_yawning_glasses_000147.jpg,S01,yawning,glasses,glasses,,1,0.25958,0.77192,0.60466,-28.521,-174.611,-178.783,141.04
S01/glasses/yawning/S01_yawning_glasses_000148.jpg,S01,yawning,glasses,glasses,,1,0.25604,0.72597,0.60506,-27.043,-171.815,-179.399,141.06
S01/glasses/yawning/S01_yawning_glasses_000149.jpg,S01,yawning,glasses,glasses,,1,0.28142,0.71816,0.58604,-30.481,-174.536,-179.087,141.09
S01/mask/attentive/S01_attentive_mask_000000.jpg,S01,attentive,mask,mask,,1,0.3181,0.44978,0.40719,-23.319,-172.215,-176.396,120.8
S01/mask/attentive/S01_attentive_mask_000001.jpg,S01,attentive,mask,mask,,1,0.32494,0.451,0.42422,-22.826,-171.613,-176.322,120.69
S01/mask/attentive/S01_attentive_mask_000002.jpg,S01,attentive,mask,mask,,1,0.30765,0.4536,0.41391,-21.903,-172.352,-174.448,120.71
S01/mask/attentive/S01_attentive_mask_000003.jpg,S01,attentive,mask,mask,,1,0.32091,0.45329,0.40412,-22.211,-174.834,-175.085,120.52
S01/mask/attentive/S01_attentive_mask_000004.jpg,S01,attentive,mask,mask,,1,0.31914,0.45392,0.41984,-23.676,-175.099,-175.215,120.68
S01/mask/attentive/S01_attentive_mask_000005.jpg,S01,attentive,mask,mask,,1,0.3232,0.45445,0.40205,-16.618,-179.986,-175.153,120.22
S01/mask/attentive/S01_attentive_mask_000006.jpg,S01,attentive,mask,mask,,1,0.32579,0.45482,0.39435,-20.904,-177.866,-174.841,120.68
S01/mask/attentive/S01_attentive_mask_000007.jpg,S01,attentive,mask,mask,,1,0.31167,0.45137,0.42604,-17.904,173.568,-174.608,120.21
S01/mask/attentive/S01_attentive_mask_000008.jpg,S01,attentive,mask,mask,,1,0.31085,0.45296,0.41166,-19.971,-177.216,-174.839,121.2
S01/mask/attentive/S01_attentive_mask_000009.jpg,S01,attentive,mask,mask,,1,0.31824,0.45318,0.41782,-19.54,-178.225,-173.999,121.9
S01/mask/attentive/S01_attentive_mask_000010.jpg,S01,attentive,mask,mask,,1,0.32087,0.44968,0.40368,-21.13,-175.686,-174.778,122.17
S01/mask/attentive/S01_attentive_mask_000011.jpg,S01,attentive,mask,mask,,1,0.31155,0.45147,0.39942,-17.233,-173.138,-173.377,122.19
S01/mask/attentive/S01_attentive_mask_000012.jpg,S01,attentive,mask,mask,,1,0.33661,0.45261,0.39981,-19.395,-174.632,-174.328,122.24
S01/mask/attentive/S01_attentive_mask_000013.jpg,S01,attentive,mask,mask,,1,0.32232,0.45351,0.40322,-22.296,-174.054,-176.161,122.17
S01/mask/attentive/S01_attentive_mask_000014.jpg,S01,attentive,mask,mask,,1,0.31848,0.45349,0.3938,-16.649,-179.085,-173.28,122.21
S01/mask/attentive/S01_attentive_mask_000015.jpg,S01,attentive,mask,mask,,1,0.32212,0.46068,0.40289,-16.459,179.904,-173.385,122.25
S01/mask/attentive/S01_attentive_mask_000016.jpg,S01,attentive,mask,mask,,1,0.32377,0.4546,0.41359,-15.891,179.452,-174.319,122.27
S01/mask/attentive/S01_attentive_mask_000017.jpg,S01,attentive,mask,mask,,1,0.33601,0.45098,0.41129,-20.346,-177.609,-174.906,122.27
S01/mask/attentive/S01_attentive_mask_000018.jpg,S01,attentive,mask,mask,,1,0.32758,0.45291,0.4128,-16.388,178.635,-173.881,122.27
S01/mask/attentive/S01_attentive_mask_000019.jpg,S01,attentive,mask,mask,,1,0.31554,0.45487,0.42106,-20.365,-175.911,-174.674,122.3
S01/mask/attentive/S01_attentive_mask_000020.jpg,S01,attentive,mask,mask,,1,0.31678,0.45402,0.42636,-24.304,-174.326,-176.015,122.36
S01/mask/attentive/S01_attentive_mask_000021.jpg,S01,attentive,mask,mask,,1,0.32105,0.4545,0.40462,-20.257,-171.233,-176.04,122.36
S01/mask/attentive/S01_attentive_mask_000022.jpg,S01,attentive,mask,mask,,1,0.31637,0.45933,0.40974,-18.246,-177.11,-174.848,122.41
S01/mask/attentive/S01_attentive_mask_000023.jpg,S01,attentive,mask,mask,,1,0.3166,0.45371,0.41954,-24.053,-172.622,-177.553,122.38
S01/mask/attentive/S01_attentive_mask_000024.jpg,S01,attentive,mask,mask,,1,0.31817,0.45006,0.40436,-21.909,-179.959,-175.243,122.46
S01/mask/attentive/S01_attentive_mask_000025.jpg,S01,attentive,mask,mask,,1,0.31808,0.45443,0.41146,-21.702,-171.763,-176.517,122.43
S01/mask/attentive/S01_attentive_mask_000026.jpg,S01,attentive,mask,mask,,1,0.31895,0.45731,0.42065,-22.374,-171.47,-175.932,122.45
S01/mask/attentive/S01_attentive_mask_000027.jpg,S01,attentive,mask,mask,,1,0.31743,0.45459,0.40829,-22.676,-172.042,-175.925,122.42
S01/mask/attentive/S01_attentive_mask_000028.jpg,S01,attentive,mask,mask,,1,0.31618,0.45305,0.40947,-24.66,-175.503,-177.213,122.46
S01/mask/attentive/S01_attentive_mask_000029.jpg,S01,attentive,mask,mask,,1,0.32978,0.45173,0.39813,-22.723,-175.812,-175.785,122.49
S01/mask/attentive/S01_attentive_mask_000030.jpg,S01,attentive,mask,mask,,1,0.30838,0.45288,0.41353,-21.797,-174.561,-175.275,122.52
S01/mask/attentive/S01_attentive_mask_000031.jpg,S01,attentive,mask,mask,,1,0.31193,0.45103,0.42476,-23.289,-172.684,-174.705,122.51
S01/mask/attentive/S01_attentive_mask_000032.jpg,S01,attentive,mask,mask,,1,0.3179,0.45132,0.41326,-23.707,-172.116,-177.392,122.5
S01/mask/attentive/S01_attentive_mask_000033.jpg,S01,attentive,mask,mask,,1,0.31697,0.45172,0.41534,-22.9,-176.247,-175.89,122.45
S01/mask/attentive/S01_attentive_mask_000034.jpg,S01,attentive,mask,mask,,1,0.32181,0.4517,0.4048,-23.788,-172.815,-176.461,122.44
S01/mask/attentive/S01_attentive_mask_000035.jpg,S01,attentive,mask,mask,,1,0.29678,0.45298,0.3898,-22.691,-170.548,-176.414,122.5
S01/mask/attentive/S01_attentive_mask_000036.jpg,S01,attentive,mask,mask,,1,0.3121,0.45121,0.41767,-26.433,-174.214,-177.356,122.46
S01/mask/attentive/S01_attentive_mask_000037.jpg,S01,attentive,mask,mask,,1,0.32234,0.45392,0.39012,-20.418,-174.275,-176.746,122.49
S01/mask/attentive/S01_attentive_mask_000038.jpg,S01,attentive,mask,mask,,1,0.32576,0.45278,0.40496,-22.396,-175.73,-176.212,122.49
S01/mask/attentive/S01_attentive_mask_000039.jpg,S01,attentive,mask,mask,,1,0.3112,0.45359,0.41146,-21.956,-175.353,-174.634,122.49
S01/mask/attentive/S01_attentive_mask_000040.jpg,S01,attentive,mask,mask,,1,0.31052,0.45434,0.41148,-22.719,-171.558,-175.387,122.44
S01/mask/attentive/S01_attentive_mask_000041.jpg,S01,attentive,mask,mask,,1,0.31176,0.45394,0.42277,-24.415,-173.414,-176.5,122.44
S01/mask/attentive/S01_attentive_mask_000042.jpg,S01,attentive,mask,mask,,1,0.31899,0.45108,0.41743,-23.135,-177.056,-174.791,122.4
S01/mask/attentive/S01_attentive_mask_000043.jpg,S01,attentive,mask,mask,,1,0.31883,0.45817,0.3928,-21.281,-171.614,-174.912,122.4
S01/mask/attentive/S01_attentive_mask_000044.jpg,S01,attentive,mask,mask,,1,0.31275,0.453,0.40717,-22.708,-170.698,-176.074,122.36
S01/mask/attentive/S01_attentive_mask_000045.jpg,S01,attentive,mask,mask,,1,0.32691,0.46688,0.40805,-22.405,-169.955,-177.042,122.39
S01/mask/attentive/S01_attentive_mask_000046.jpg,S01,attentive,mask,mask,,1,0.33182,0.45386,0.4024,-21.183,-175.212,-175.756,122.43
S01/mask/attentive/S01_attentive_mask_000047.jpg,S01,attentive,mask,mask,,1,0.31052,0.4543,0.39837,-18.032,-173.54,-174.624,122.46
S01/mask/attentive/S01_attentive_mask_000048.jpg,S01,attentive,mask,mask,,1,0.31707,0.45416,0.40631,-14.476,-178.073,-173.192,122.42
S01/mask/attentive/S01_attentive_mask_000049.jpg,S01,attentive,mask,mask,,1,0.31574,0.45256,0.40989,-21.955,-177.135,-174.597,122.43
S01/mask/attentive/S01_attentive_mask_000050.jpg,S01,attentive,mask,mask,,1,0.32037,0.45343,0.39221,-20.948,-171.838,-176.339,122.42
S01/mask/attentive/S01_attentive_mask_000051.jpg,S01,attentive,mask,mask,,1,0.31224,0.45521,0.40831,-19.469,-171.83,-174.7,122.4
S01/mask/attentive/S01_attentive_mask_000052.jpg,S01,attentive,mask,mask,,1,0.32211,0.46009,0.41091,-19.286,-175.239,-174.63,122.43
S01/mask/attentive/S01_attentive_mask_000053.jpg,S01,attentive,mask,mask,,1,0.31318,0.45577,0.4202,-19.815,-174.542,-174.139,122.36
S01/mask/attentive/S01_attentive_mask_000054.jpg,S01,attentive,mask,mask,,1,0.32042,0.45325,0.39683,-21.212,-175.852,-174.37,122.39
S01/mask/attentive/S01_attentive_mask_000055.jpg,S01,attentive,mask,mask,,1,0.31828,0.45315,0.39787,-22.786,-178.424,-175.595,122.39
S01/mask/attentive/S01_attentive_mask_000056.jpg,S01,attentive,mask,mask,,1,0.32039,0.46064,0.39432,-18.177,-174.528,-174.178,122.42
S01/mask/attentive/S01_attentive_mask_000057.jpg,S01,attentive,mask,mask,,1,0.32483,0.45618,0.41258,-22.815,-176.988,-176.326,122.4
S01/mask/attentive/S01_attentive_mask_000058.jpg,S01,attentive,mask,mask,,1,0.32073,0.4521,0.39505,-22.319,-177.095,-176.363,122.44
S01/mask/attentive/S01_attentive_mask_000059.jpg,S01,attentive,mask,mask,,1,0.30496,0.45082,0.40946,-22.298,-170.776,-176.713,122.41
S01/mask/attentive/S01_attentive_mask_000060.jpg,S01,attentive,mask,mask,,1,0.29941,0.45622,0.39528,-16.085,-178.57,-174.599,122.47
S01/mask/attentive/S01_attentive_mask_000061.jpg,S01,attentive,mask,mask,,1,0.32121,0.45698,0.39843,-17.388,179.637,-175.278,122.41
S01/mask/attentive/S01_attentive_mask_000062.jpg,S01,attentive,mask,mask,,1,0.32039,0.45532,0.41397,-17.518,178.603,-174.443,122.44
S01/mask/attentive/S01_attentive_mask_000063.jpg,S01,attentive,mask,mask,,1,0.31575,0.45089,0.414,-17.464,173.972,-175.438,122.43
S01/mask/attentive/S01_attentive_mask_000064.jpg,S01,attentive,mask,mask,,1,0.31625,0.45276,0.40003,-21.016,-175.353,-175.21,122.43
S01/mask/attentive/S01_attentive_mask_000065.jpg,S01,attentive,mask,mask,,1,0.31575,0.45306,0.40714,-16.552,176.979,-175.185,122.46
S01/mask/attentive/S01_attentive_mask_000066.jpg,S01,attentive,mask,mask,,1,0.32006,0.45441,0.401,-16.091,-178.031,-173.78,122.48
S01/mask/attentive/S01_attentive_mask_000067.jpg,S01,attentive,mask,mask,,1,0.33301,0.4533,0.3964,-19.138,-176.376,-174.832,122.41
S01/mask/attentive/S01_attentive_mask_000068.jpg,S01,attentive,mask,mask,,1,0.30651,0.45303,0.39042,-16.003,-179.673,-173.907,122.43
S01/mask/attentive/S01_attentive_mask_000069.jpg,S01,attentive,mask,mask,,1,0.32556,0.45356,0.3991,-22.288,-176.794,-174.672,122.4
S01/mask/attentive/S01_attentive_mask_000070.jpg,S01,attentive,mask,mask,,1,0.29072,0.46231,0.39543,-17.009,-175.151,-174.252,122.46
S01/mask/attentive/S01_attentive_mask_000071.jpg,S01,attentive,mask,mask,,1,0.30638,0.45393,0.40097,-20.838,-177.164,-174.423,122.42
S01/mask/attentive/S01_attentive_mask_000072.jpg,S01,attentive,mask,mask,,1,0.31251,0.46167,0.41988,-21.962,-176.017,-174.517,122.4
S01/mask/attentive/S01_attentive_mask_000073.jpg,S01,attentive,mask,mask,,1,0.30782,0.45195,0.40279,-19.582,-179.109,-173.643,122.4
S01/mask/attentive/S01_attentive_mask_000074.jpg,S01,attentive,mask,mask,,1,0.31054,0.45284,0.40567,-23.042,-172.671,-176.791,122.37
S01/mask/attentive/S01_attentive_mask_000075.jpg,S01,attentive,mask,mask,,1,0.31531,0.45615,0.40022,-21.067,-177.148,-174.174,122.39
S01/mask/attentive/S01_attentive_mask_000076.jpg,S01,attentive,mask,mask,,1,0.30357,0.45232,0.39922,-22.419,-178.276,-174.281,122.36
S01/mask/attentive/S01_attentive_mask_000077.jpg,S01,attentive,mask,mask,,1,0.30324,0.45885,0.39387,-18.892,-176.245,-174.423,122.34
S01/mask/attentive/S01_attentive_mask_000078.jpg,S01,attentive,mask,mask,,1,0.32518,0.45116,0.40032,-23.894,-172.615,-176.437,122.34
S01/mask/attentive/S01_attentive_mask_000079.jpg,S01,attentive,mask,mask,,1,0.31191,0.4598,0.3933,-21.882,-176.559,-174.184,122.31
S01/mask/attentive/S01_attentive_mask_000080.jpg,S01,attentive,mask,mask,,1,0.29723,0.46163,0.39334,-19.987,-172.166,-174.185,122.35
S01/mask/attentive/S01_attentive_mask_000081.jpg,S01,attentive,mask,mask,,1,0.31632,0.45411,0.39949,-20.984,-174.076,-174.36,122.31
S01/mask/attentive/S01_attentive_mask_000082.jpg,S01,attentive,mask,mask,,1,0.30249,0.46895,0.38626,-17.111,-173.695,-173.871,122.38
S01/mask/attentive/S01_attentive_mask_000083.jpg,S01,attentive,mask,mask,,1,0.30057,0.45136,0.40349,-22.615,-174.874,-175.346,122.42
